# Time,     alpha,     beta,     V_inf,    u(v_body_X), v(v_body_Y), w(v_body_Z),  p,       q,         r,         gx,         gy,       gz,      FX,         FY,         FZ       
5.000e-04, 8.446e-02, 0.000e+00, 9.983e+02, 9.947e+02, 0.000e+00, 8.422e+01, 0.000e+00, -4.960e+00, 0.000e+00, 1.538e-02, 0.000e+00, 9.810e+00, -2.508e+02, -0.000e+00, -2.159e+02
1.000e-03, 8.128e-02, 0.000e+00, 9.973e+02, 9.940e+02, 0.000e+00, 8.097e+01, 0.000e+00, -7.845e+00, 0.000e+00, 3.950e-02, 0.000e+00, 9.810e+00, -2.487e+02, -0.000e+00, -2.072e+02
1.500e-03, 7.436e-02, 0.000e+00, 9.957e+02, 9.930e+02, 0.000e+00, 7.398e+01, 0.000e+00, -1.196e+01, 0.000e+00, 9.699e-02, 0.000e+00, 9.810e+00, -2.449e+02, -0.000e+00, -1.887e+02
2.000e-03, 6.780e-02, 0.000e+00, 9.946e+02, 9.923e+02, 0.000e+00, 6.738e+01, 0.000e+00, -1.471e+01, 0.000e+00, 1.544e-01, 0.000e+00, 9.809e+00, -2.416e+02, -0.000e+00, -1.714e+02
2.500e-03, 5.735e-02, 0.000e+00, 9.932e+02, 9.915e+02, 0.000e+00, 5.693e+01, 0.000e+00, -1.790e+01, 0.000e+00, 2.486e-01, 0.000e+00, 9.807e+00, -2.371e+02, -0.000e+00, -1.443e+02
3.000e-03, 4.708e-02, 0.000e+00, 9.919e+02, 9.908e+02, 0.000e+00, 4.668e+01, 0.000e+00, -2.014e+01, 0.000e+00, 3.435e-01, 0.000e+00, 9.804e+00, -2.334e+02, -0.000e+00, -1.179e+02
3.500e-03, 3.834e-02, 0.000e+00, 9.910e+02, 9.903e+02, 0.000e+00, 3.798e+01, 0.000e+00, -2.155e+01, 0.000e+00, 4.254e-01, 0.000e+00, 9.801e+00, -2.308e+02, -0.000e+00, -9.575e+01
4.000e-03, 2.751e-02, 0.000e+00, 9.899e+02, 9.895e+02, 0.000e+00, 2.723e+01, 0.000e+00, -2.277e+01, 0.000e+00, 5.280e-01, 0.000e+00, 9.796e+00, -2.283e+02, -0.000e+00, -6.848e+01
4.500e-03, 1.521e-02, 0.000e+00, 9.887e+02, 9.886e+02, 0.000e+00, 1.503e+01, 0.000e+00, -2.355e+01, 0.000e+00, 6.461e-01, 0.000e+00, 9.789e+00, -2.262e+02, -0.000e+00, -3.774e+01
5.000e-03, 2.486e-03, 0.000e+00, 9.875e+02, 9.875e+02, 0.000e+00, 2.455e+00, 0.000e+00, -2.374e+01, 0.000e+00, 7.695e-01, 0.000e+00, 9.780e+00, -2.250e+02, -0.000e+00, -6.151e+00
5.500e-03, -1.217e-02, 0.000e+00, 9.861e+02, 9.860e+02, 0.000e+00, -1.200e+01, 0.000e+00, -2.319e+01, 0.000e+00, 9.135e-01, 0.000e+00, 9.767e+00, -2.248e+02, 0.000e+00, 3.003e+01
6.000e-03, -2.230e-02, 0.000e+00, 9.851e+02, 9.848e+02, 0.000e+00, -2.197e+01, 0.000e+00, -2.229e+01, 0.000e+00, 1.014e+00, 0.000e+00, 9.757e+00, -2.253e+02, 0.000e+00, 5.497e+01
6.500e-03, -3.130e-02, 0.000e+00, 9.841e+02, 9.836e+02, 0.000e+00, -3.080e+01, 0.000e+00, -2.110e+01, 0.000e+00, 1.105e+00, 0.000e+00, 9.748e+00, -2.262e+02, 0.000e+00, 7.704e+01
7.000e-03, -4.018e-02, 0.000e+00, 9.831e+02, 9.823e+02, 0.000e+00, -3.949e+01, 0.000e+00, -1.946e+01, 0.000e+00, 1.195e+00, 0.000e+00, 9.737e+00, -2.276e+02, 0.000e+00, 9.878e+01
7.500e-03, -5.033e-02, 0.000e+00, 9.817e+02, 9.804e+02, 0.000e+00, -4.939e+01, 0.000e+00, -1.686e+01, 0.000e+00, 1.299e+00, 0.000e+00, 9.724e+00, -2.295e+02, 0.000e+00, 1.236e+02
8.000e-03, -5.788e-02, 0.000e+00, 9.804e+02, 9.788e+02, 0.000e+00, -5.672e+01, 0.000e+00, -1.416e+01, 0.000e+00, 1.379e+00, 0.000e+00, 9.713e+00, -2.313e+02, 0.000e+00, 1.419e+02
8.500e-03, -6.355e-02, 0.000e+00, 9.792e+02, 9.773e+02, 0.000e+00, -6.219e+01, 0.000e+00, -1.134e+01, 0.000e+00, 1.441e+00, 0.000e+00, 9.704e+00, -2.326e+02, 0.000e+00, 1.556e+02
9.000e-03, -6.700e-02, 0.000e+00, 9.783e+02, 9.761e+02, 0.000e+00, -6.550e+01, 0.000e+00, -8.966e+00, 0.000e+00, 1.480e+00, 0.000e+00, 9.698e+00, -2.334e+02, 0.000e+00, 1.638e+02
9.500e-03, -6.981e-02, 0.000e+00, 9.771e+02, 9.747e+02, 0.000e+00, -6.816e+01, 0.000e+00, -6.036e+00, 0.000e+00, 1.514e+00, 0.000e+00, 9.692e+00, -2.340e+02, 0.000e+00, 1.704e+02
1.000e-02, -7.126e-02, 0.000e+00, 9.759e+02, 9.734e+02, 0.000e+00, -6.948e+01, 0.000e+00, -2.789e+00, 0.000e+00, 1.536e+00, 0.000e+00, 9.689e+00, -2.339e+02, 0.000e+00, 1.735e+02
1.050e-02, -7.086e-02, 0.000e+00, 9.744e+02, 9.720e+02, 0.000e+00, -6.899e+01, 0.000e+00, 9.163e-01, 0.000e+00, 1.542e+00, 0.000e+00, 9.688e+00, -2.331e+02, 0.000e+00, 1.720e+02
1.100e-02, -6.914e-02, 0.000e+00, 9.733e+02, 9.710e+02, 0.000e+00, -6.724e+01, 0.000e+00, 3.637e+00, 0.000e+00, 1.532e+00, 0.000e+00, 9.690e+00, -2.319e+02, 0.000e+00, 1.674e+02
1.150e-02, -6.595e-02, 0.000e+00, 9.722e+02, 9.700e+02, 0.000e+00, -6.406e+01, 0.000e+00, 6.461e+00, 0.000e+00, 1.508e+00, 0.000e+00, 9.693e+00, -2.301e+02, 0.000e+00, 1.592e+02
1.200e-02, -6.157e-02, 0.000e+00, 9.710e+02, 9.692e+02, 0.000e+00, -5.975e+01, 0.000e+00, 9.044e+00, 0.000e+00, 1.472e+00, 0.000e+00, 9.699e+00, -2.281e+02, 0.000e+00, 1.482e+02
1.250e-02, -5.519e-02, 0.000e+00, 9.697e+02, 9.683e+02, 0.000e+00, -5.349e+01, 0.000e+00, 1.172e+01, 0.000e+00, 1.417e+00, 0.000e+00, 9.707e+00, -2.254e+02, 0.000e+00, 1.323e+02
1.300e-02, -4.686e-02, 0.000e+00, 9.684e+02, 9.673e+02, 0.000e+00, -4.536e+01, 0.000e+00, 1.420e+01, 0.000e+00, 1.343e+00, 0.000e+00, 9.718e+00, -2.224e+02, 0.000e+00, 1.119e+02
1.350e-02, -3.870e-02, 0.000e+00, 9.673e+02, 9.665e+02, 0.000e+00, -3.742e+01, 0.000e+00, 1.595e+01, 0.000e+00, 1.269e+00, 0.000e+00, 9.728e+00, -2.200e+02, 0.000e+00, 9.210e+01
1.400e-02, -3.181e-02, 0.000e+00, 9.664e+02, 9.659e+02, 0.000e+00, -3.073e+01, 0.000e+00, 1.704e+01, 0.000e+00, 1.205e+00, 0.000e+00, 9.736e+00, -2.183e+02, 0.000e+00, 7.550e+01
1.450e-02, -2.323e-02, 0.000e+00, 9.653e+02, 9.651e+02, 0.000e+00, -2.242e+01, 0.000e+00, 1.802e+01, 0.000e+00, 1.124e+00, 0.000e+00, 9.745e+00, -2.165e+02, 0.000e+00, 5.497e+01
1.500e-02, -1.336e-02, 0.000e+00, 9.642e+02, 9.641e+02, 0.000e+00, -1.288e+01, 0.000e+00, 1.867e+01, 0.000e+00, 1.030e+00, 0.000e+00, 9.756e+00, -2.150e+02, 0.000e+00, 3.154e+01
1.550e-02, -3.072e-03, 0.000e+00, 9.630e+02, 9.630e+02, 0.000e+00, -2.958e+00, 0.000e+00, 1.887e+01, 0.000e+00, 9.304e-01, 0.000e+00, 9.766e+00, -2.140e+02, 0.000e+00, 7.231e+00
1.600e-02, 4.839e-03, 0.000e+00, 9.621e+02, 9.621e+02, 0.000e+00, 4.656e+00, 0.000e+00, 1.869e+01, 0.000e+00, 8.531e-01, 0.000e+00, 9.773e+00, -2.136e+02, -0.000e+00, -1.137e+01
1.650e-02, 1.582e-02, 0.000e+00, 9.608e+02, 9.607e+02, 0.000e+00, 1.520e+01, 0.000e+00, 1.795e+01, 0.000e+00, 7.444e-01, 0.000e+00, 9.782e+00, -2.137e+02, -0.000e+00, -3.707e+01
1.700e-02, 2.343e-02, 0.000e+00, 9.599e+02, 9.596e+02, 0.000e+00, 2.249e+01, 0.000e+00, 1.707e+01, 0.000e+00, 6.681e-01, 0.000e+00, 9.787e+00, -2.141e+02, -0.000e+00, -5.483e+01
1.750e-02, 3.078e-02, 0.000e+00, 9.589e+02, 9.584e+02, 0.000e+00, 2.951e+01, 0.000e+00, 1.586e+01, 0.000e+00, 5.934e-01, 0.000e+00, 9.792e+00, -2.147e+02, -0.000e+00, -7.194e+01
1.800e-02, 3.853e-02, 0.000e+00, 9.577e+02, 9.570e+02, 0.000e+00, 3.690e+01, 0.000e+00, 1.410e+01, 0.000e+00, 5.135e-01, 0.000e+00, 9.797e+00, -2.156e+02, -0.000e+00, -8.990e+01
1.850e-02, 4.562e-02, 0.000e+00, 9.564e+02, 9.554e+02, 0.000e+00, 4.362e+01, 0.000e+00, 1.186e+01, 0.000e+00, 4.387e-01, 0.000e+00, 9.800e+00, -2.167e+02, -0.000e+00, -1.062e+02
1.900e-02, 5.053e-02, 0.000e+00, 9.553e+02, 9.541e+02, 0.000e+00, 4.825e+01, 0.000e+00, 9.713e+00, 0.000e+00, 3.855e-01, 0.000e+00, 9.802e+00, -2.174e+02, -0.000e+00, -1.175e+02
1.950e-02, 5.361e-02, 0.000e+00, 9.544e+02, 9.530e+02, 0.000e+00, 5.114e+01, 0.000e+00, 7.878e+00, 0.000e+00, 3.507e-01, 0.000e+00, 9.804e+00, -2.179e+02, -0.000e+00, -1.245e+02
2.000e-02, 5.624e-02, 0.000e+00, 9.533e+02, 9.518e+02, 0.000e+00, 5.359e+01, 0.000e+00, 5.623e+00, 0.000e+00, 3.193e-01, 0.000e+00, 9.805e+00, -2.182e+02, -0.000e+00, -1.303e+02
2.050e-02, 5.788e-02, 0.000e+00, 9.521e+02, 9.505e+02, 0.000e+00, 5.508e+01, 0.000e+00, 3.039e+00, 0.000e+00, 2.969e-01, 0.000e+00, 9.806e+00, -2.181e+02, -0.000e+00, -1.338e+02
2.100e-02, 5.811e-02, 0.000e+00, 9.509e+02, 9.493e+02, 0.000e+00, 5.522e+01, 0.000e+00, 3.327e-01, 0.000e+00, 2.878e-01, 0.000e+00, 9.806e+00, -2.176e+02, -0.000e+00, -1.340e+02
2.150e-02, 5.706e-02, 0.000e+00, 9.498e+02, 9.482e+02, 0.000e+00, 5.417e+01, 0.000e+00, -2.044e+00, 0.000e+00, 2.919e-01, 0.000e+00, 9.806e+00, -2.168e+02, -0.000e+00, -1.313e+02
2.200e-02, 5.537e-02, 0.000e+00, 9.489e+02, 9.474e+02, 0.000e+00, 5.252e+01, 0.000e+00, -3.912e+00, 0.000e+00, 3.037e-01, 0.000e+00, 9.805e+00, -2.159e+02, -0.000e+00, -1.271e+02
2.250e-02, 5.154e-02, 0.000e+00, 9.476e+02, 9.463e+02, 0.000e+00, 4.882e+01, 0.000e+00, -6.528e+00, 0.000e+00, 3.344e-01, 0.000e+00, 9.804e+00, -2.142e+02, -0.000e+00, -1.179e+02
2.300e-02, 4.775e-02, 0.000e+00, 9.466e+02, 9.455e+02, 0.000e+00, 4.519e+01, 0.000e+00, -8.308e+00, 0.000e+00, 3.669e-01, 0.000e+00, 9.803e+00, -2.128e+02, -0.000e+00, -1.090e+02
2.350e-02, 4.160e-02, 0.000e+00, 9.453e+02, 9.445e+02, 0.000e+00, 3.931e+01, 0.000e+00, -1.042e+01, 0.000e+00, 4.216e-01, 0.000e+00, 9.801e+00, -2.108e+02, -0.000e+00, -9.458e+01
2.400e-02, 3.733e-02, 0.000e+00, 9.445e+02, 9.439e+02, 0.000e+00, 3.525e+01, 0.000e+00, -1.152e+01, 0.000e+00, 4.604e-01, 0.000e+00, 9.799e+00, -2.095e+02, -0.000e+00, -8.471e+01
2.450e-02, 2.987e-02, 0.000e+00, 9.433e+02, 9.429e+02, 0.000e+00, 2.817e+01, 0.000e+00, -1.299e+01, 0.000e+00, 5.295e-01, 0.000e+00, 9.796e+00, -2.077e+02, -0.000e+00, -6.755e+01
2.500e-02, 2.321e-02, 0.000e+00, 9.423e+02, 9.421e+02, 0.000e+00, 2.187e+01, 0.000e+00, -1.392e+01, 0.000e+00, 5.920e-01, 0.000e+00, 9.792e+00, -2.063e+02, -0.000e+00, -5.235e+01
2.550e-02, 1.630e-02, 0.000e+00, 9.414e+02, 9.412e+02, 0.000e+00, 1.534e+01, 0.000e+00, -1.456e+01, 0.000e+00, 6.578e-01, 0.000e+00, 9.788e+00, -2.052e+02, -0.000e+00, -3.668e+01
2.600e-02, 8.540e-03, 0.000e+00, 9.403e+02, 9.403e+02, 0.000e+00, 8.030e+00, 0.000e+00, -1.495e+01, 0.000e+00, 7.324e-01, 0.000e+00, 9.783e+00, -2.042e+02, -0.000e+00, -1.917e+01
2.650e-02, 4.935e-04, 0.000e+00, 9.392e+02, 9.392e+02, 0.000e+00, 4.635e-01, 0.000e+00, -1.501e+01, 0.000e+00, 8.106e-01, 0.000e+00, 9.776e+00, -2.035e+02, -0.000e+00, -1.105e+00
2.700e-02, -9.219e-03, 0.000e+00, 9.379e+02, 9.378e+02, 0.000e+00, -8.646e+00, 0.000e+00, -1.460e+01, 0.000e+00, 9.062e-01, 0.000e+00, 9.768e+00, -2.032e+02, 0.000e+00, 2.058e+01
2.750e-02, -1.571e-02, 0.000e+00, 9.369e+02, 9.368e+02, 0.000e+00, -1.472e+01, 0.000e+00, -1.401e+01, 0.000e+00, 9.709e-01, 0.000e+00, 9.762e+00, -2.032e+02, 0.000e+00, 3.503e+01
2.800e-02, -2.107e-02, 0.000e+00, 9.361e+02, 9.359e+02, 0.000e+00, -1.972e+01, 0.000e+00, -1.331e+01, 0.000e+00, 1.025e+00, 0.000e+00, 9.756e+00, -2.034e+02, 0.000e+00, 4.690e+01
2.850e-02, -2.660e-02, 0.000e+00, 9.352e+02, 9.349e+02, 0.000e+00, -2.487e+01, 0.000e+00, -1.234e+01, 0.000e+00, 1.081e+00, 0.000e+00, 9.750e+00, -2.036e+02, 0.000e+00, 5.910e+01
2.900e-02, -3.310e-02, 0.000e+00, 9.340e+02, 9.335e+02, 0.000e+00, -3.091e+01, 0.000e+00, -1.078e+01, 0.000e+00, 1.148e+00, 0.000e+00, 9.743e+00, -2.041e+02, 0.000e+00, 7.340e+01
2.950e-02, -3.659e-02, 0.000e+00, 9.332e+02, 9.326e+02, 0.000e+00, -3.414e+01, 0.000e+00, -9.672e+00, 0.000e+00, 1.185e+00, 0.000e+00, 9.738e+00, -2.044e+02, 0.000e+00, 8.104e+01
3.000e-02, -4.057e-02, 0.000e+00, 9.322e+02, 9.314e+02, 0.000e+00, -3.780e+01, 0.000e+00, -8.053e+00, 0.000e+00, 1.228e+00, 0.000e+00, 9.733e+00, -2.047e+02, 0.000e+00, 8.969e+01
3.050e-02, -4.404e-02, 0.000e+00, 9.310e+02, 9.301e+02, 0.000e+00, -4.099e+01, 0.000e+00, -6.053e+00, 0.000e+00, 1.267e+00, 0.000e+00, 9.728e+00, -2.050e+02, 0.000e+00, 9.717e+01
3.100e-02, -4.603e-02, 0.000e+00, 9.300e+02, 9.290e+02, 0.000e+00, -4.279e+01, 0.000e+00, -4.296e+00, 0.000e+00, 1.290e+00, 0.000e+00, 9.725e+00, -2.050e+02, 0.000e+00, 1.014e+02
3.150e-02, -4.724e-02, 0.000e+00, 9.289e+02, 9.279e+02, 0.000e+00, -4.387e+01, 0.000e+00, -2.279e+00, 0.000e+00, 1.307e+00, 0.000e+00, 9.722e+00, -2.048e+02, 0.000e+00, 1.038e+02
3.200e-02, -4.735e-02, 0.000e+00, 9.277e+02, 9.267e+02, 0.000e+00, -4.391e+01, 0.000e+00, -1.618e-01, 0.000e+00, 1.314e+00, 0.000e+00, 9.722e+00, -2.043e+02, 0.000e+00, 1.038e+02
3.250e-02, -4.642e-02, 0.000e+00, 9.267e+02, 9.257e+02, 0.000e+00, -4.300e+01, 0.000e+00, 1.749e+00, 0.000e+00, 1.310e+00, 0.000e+00, 9.722e+00, -2.036e+02, 0.000e+00, 1.015e+02
3.300e-02, -4.508e-02, 0.000e+00, 9.259e+02, 9.249e+02, 0.000e+00, -4.173e+01, 0.000e+00, 3.146e+00, 0.000e+00, 1.301e+00, 0.000e+00, 9.723e+00, -2.030e+02, 0.000e+00, 9.839e+01
3.350e-02, -4.278e-02, 0.000e+00, 9.249e+02, 9.241e+02, 0.000e+00, -3.956e+01, 0.000e+00, 4.749e+00, 0.000e+00, 1.283e+00, 0.000e+00, 9.726e+00, -2.020e+02, 0.000e+00, 9.315e+01
3.400e-02, -3.908e-02, 0.000e+00, 9.237e+02, 9.230e+02, 0.000e+00, -3.609e+01, 0.000e+00, 6.532e+00, 0.000e+00, 1.252e+00, 0.000e+00, 9.730e+00, -2.008e+02, 0.000e+00, 8.484e+01
3.450e-02, -3.470e-02, 0.000e+00, 9.226e+02, 9.221e+02, 0.000e+00, -3.201e+01, 0.000e+00, 8.041e+00, 0.000e+00, 1.213e+00, 0.000e+00, 9.735e+00, -1.995e+02, 0.000e+00, 7.512e+01
3.500e-02, -3.087e-02, 0.000e+00, 9.218e+02, 9.214e+02, 0.000e+00, -2.846e+01, 0.000e+00, 9.049e+00, 0.000e+00, 1.179e+00, 0.000e+00, 9.739e+00, -1.985e+02, 0.000e+00, 6.669e+01
3.550e-02, -2.495e-02, 0.000e+00, 9.207e+02, 9.204e+02, 0.000e+00, -2.296e+01, 0.000e+00, 1.022e+01, 0.000e+00, 1.124e+00, 0.000e+00, 9.745e+00, -1.972e+02, 0.000e+00, 5.372e+01
3.600e-02, -1.968e-02, 0.000e+00, 9.197e+02, 9.195e+02, 0.000e+00, -1.810e+01, 0.000e+00, 1.097e+01, 0.000e+00, 1.075e+00, 0.000e+00, 9.751e+00, -1.962e+02, 0.000e+00, 4.228e+01
3.650e-02, -1.420e-02, 0.000e+00, 9.188e+02, 9.187e+02, 0.000e+00, -1.305e+01, 0.000e+00, 1.150e+01, 0.000e+00, 1.024e+00, 0.000e+00, 9.756e+00, -1.953e+02, 0.000e+00, 3.044e+01
3.700e-02, -7.947e-03, 0.000e+00, 9.178e+02, 9.178e+02, 0.000e+00, -7.293e+00, 0.000e+00, 1.185e+01, 0.000e+00, 9.638e-01, 0.000e+00, 9.763e+00, -1.945e+02, 0.000e+00, 1.699e+01
3.750e-02, -1.371e-03, 0.000e+00, 9.167e+02, 9.167e+02, 0.000e+00, -1.257e+00, 0.000e+00, 1.194e+01, 0.000e+00, 9.002e-01, 0.000e+00, 9.769e+00, -1.939e+02, 0.000e+00, 2.925e+00
3.800e-02, 3.898e-03, 0.000e+00, 9.159e+02, 9.159e+02, 0.000e+00, 3.570e+00, 0.000e+00, 1.180e+01, 0.000e+00, 8.486e-01, 0.000e+00, 9.773e+00, -1.936e+02, -0.000e+00, -8.299e+00
3.850e-02, 1.083e-02, 0.000e+00, 9.147e+02, 9.146e+02, 0.000e+00, 9.908e+00, 0.000e+00, 1.133e+01, 0.000e+00, 7.799e-01, 0.000e+00, 9.779e+00, -1.934e+02, -0.000e+00, -2.301e+01
3.900e-02, 1.544e-02, 0.000e+00, 9.139e+02, 9.138e+02, 0.000e+00, 1.411e+01, 0.000e+00, 1.082e+01, 0.000e+00, 7.338e-01, 0.000e+00, 9.783e+00, -1.933e+02, -0.000e+00, -3.273e+01
3.950e-02, 2.006e-02, 0.000e+00, 9.130e+02, 9.128e+02, 0.000e+00, 1.831e+01, 0.000e+00, 1.011e+01, 0.000e+00, 6.869e-01, 0.000e+00, 9.786e+00, -1.933e+02, -0.000e+00, -4.247e+01
4.000e-02, 2.503e-02, 0.000e+00, 9.119e+02, 9.116e+02, 0.000e+00, 2.282e+01, 0.000e+00, 9.067e+00, 0.000e+00, 6.358e-01, 0.000e+00, 9.789e+00, -1.934e+02, -0.000e+00, -5.289e+01
4.050e-02, 2.843e-02, 0.000e+00, 9.111e+02, 9.107e+02, 0.000e+00, 2.590e+01, 0.000e+00, 8.134e+00, 0.000e+00, 6.002e-01, 0.000e+00, 9.792e+00, -1.935e+02, -0.000e+00, -5.998e+01
4.100e-02, 3.194e-02, 0.000e+00, 9.101e+02, 9.096e+02, 0.000e+00, 2.906e+01, 0.000e+00, 6.886e+00, 0.000e+00, 5.628e-01, 0.000e+00, 9.794e+00, -1.936e+02, -0.000e+00, -6.726e+01
4.150e-02, 3.507e-02, 0.000e+00, 9.090e+02, 9.084e+02, 0.000e+00, 3.187e+01, 0.000e+00, 5.342e+00, 0.000e+00, 5.282e-01, 0.000e+00, 9.796e+00, -1.937e+02, -0.000e+00, -7.369e+01
4.200e-02, 3.694e-02, 0.000e+00, 9.080e+02, 9.074e+02, 0.000e+00, 3.353e+01, 0.000e+00, 3.993e+00, 0.000e+00, 5.064e-01, 0.000e+00, 9.797e+00, -1.936e+02, -0.000e+00, -7.747e+01
4.250e-02, 3.813e-02, 0.000e+00, 9.071e+02, 9.065e+02, 0.000e+00, 3.458e+01, 0.000e+00, 2.612e+00, 0.000e+00, 4.912e-01, 0.000e+00, 9.798e+00, -1.934e+02, -0.000e+00, -7.982e+01
4.300e-02, 3.867e-02, 0.000e+00, 9.061e+02, 9.054e+02, 0.000e+00, 3.503e+01, 0.000e+00, 1.071e+00, 0.000e+00, 4.818e-01, 0.000e+00, 9.798e+00, -1.931e+02, -0.000e+00, -8.078e+01
4.350e-02, 3.828e-02, 0.000e+00, 9.049e+02, 9.042e+02, 0.000e+00, 3.463e+01, 0.000e+00, -7.412e-01, 0.000e+00, 4.808e-01, 0.000e+00, 9.798e+00, -1.925e+02, -0.000e+00, -7.975e+01
4.400e-02, 3.711e-02, 0.000e+00, 9.039e+02, 9.033e+02, 0.000e+00, 3.354e+01, 0.000e+00, -2.210e+00, 0.000e+00, 4.883e-01, 0.000e+00, 9.798e+00, -1.919e+02, -0.000e+00, -7.713e+01
4.450e-02, 3.568e-02, 0.000e+00, 9.031e+02, 9.025e+02, 0.000e+00, 3.222e+01, 0.000e+00, -3.314e+00, 0.000e+00, 4.993e-01, 0.000e+00, 9.797e+00, -1.913e+02, -0.000e+00, -7.401e+01
4.500e-02, 3.359e-02, 0.000e+00, 9.022e+02, 9.017e+02, 0.000e+00, 3.030e+01, 0.000e+00, -4.474e+00, 0.000e+00, 5.167e-01, 0.000e+00, 9.796e+00, -1.906e+02, -0.000e+00, -6.951e+01
4.550e-02, 3.046e-02, 0.000e+00, 9.012e+02, 9.007e+02, 0.000e+00, 2.744e+01, 0.000e+00, -5.737e+00, 0.000e+00, 5.439e-01, 0.000e+00, 9.795e+00, -1.896e+02, -0.000e+00, -6.288e+01
4.600e-02, 2.761e-02, 0.000e+00, 9.004e+02, 9.000e+02, 0.000e+00, 2.486e+01, 0.000e+00, -6.610e+00, 0.000e+00, 5.693e-01, 0.000e+00, 9.793e+00, -1.889e+02, -0.000e+00, -5.689e+01
4.650e-02, 2.373e-02, 0.000e+00, 8.994e+02, 8.991e+02, 0.000e+00, 2.134e+01, 0.000e+00, -7.533e+00, 0.000e+00, 6.047e-01, 0.000e+00, 9.791e+00, -1.880e+02, -0.000e+00, -4.878e+01
4.700e-02, 1.893e-02, 0.000e+00, 8.983e+02, 8.982e+02, 0.000e+00, 1.700e+01, 0.000e+00, -8.372e+00, 0.000e+00, 6.493e-01, 0.000e+00, 9.788e+00, -1.871e+02, -0.000e+00, -3.879e+01
4.750e-02, 1.467e-02, 0.000e+00, 8.974e+02, 8.973e+02, 0.000e+00, 1.316e+01, 0.000e+00, -8.898e+00, 0.000e+00, 6.894e-01, 0.000e+00, 9.786e+00, -1.864e+02, -0.000e+00, -3.000e+01
4.800e-02, 1.027e-02, 0.000e+00, 8.966e+02, 8.965e+02, 0.000e+00, 9.212e+00, 0.000e+00, -9.264e+00, 0.000e+00, 7.313e-01, 0.000e+00, 9.783e+00, -1.858e+02, -0.000e+00, -2.097e+01
4.850e-02, 5.333e-03, 0.000e+00, 8.956e+02, 8.956e+02, 0.000e+00, 4.776e+00, 0.000e+00, -9.483e+00, 0.000e+00, 7.788e-01, 0.000e+00, 9.779e+00, -1.852e+02, -0.000e+00, -1.086e+01
4.900e-02, 1.608e-04, 0.000e+00, 8.946e+02, 8.946e+02, 0.000e+00, 1.439e-01, 0.000e+00, -9.506e+00, 0.000e+00, 8.292e-01, 0.000e+00, 9.775e+00, -1.847e+02, -0.000e+00, -3.267e-01
4.950e-02, -4.034e-03, 0.000e+00, 8.938e+02, 8.938e+02, 0.000e+00, -3.606e+00, 0.000e+00, -9.371e+00, 0.000e+00, 8.704e-01, 0.000e+00, 9.771e+00, -1.844e+02, 0.000e+00, 8.182e+00
5.000e-02, -8.237e-03, 0.000e+00, 8.929e+02, 8.929e+02, 0.000e+00, -7.355e+00, 0.000e+00, -9.089e+00, 0.000e+00, 9.121e-01, 0.000e+00, 9.768e+00, -1.842e+02, 0.000e+00, 1.667e+01
5.050e-02, -1.344e-02, 0.000e+00, 8.918e+02, 8.917e+02, 0.000e+00, -1.198e+01, 0.000e+00, -8.513e+00, 0.000e+00, 9.643e-01, 0.000e+00, 9.762e+00, -1.840e+02, 0.000e+00, 2.714e+01
5.100e-02, -1.697e-02, 0.000e+00, 8.910e+02, 8.909e+02, 0.000e+00, -1.512e+01, 0.000e+00, -7.951e+00, 0.000e+00, 1.000e+00, 0.000e+00, 9.759e+00, -1.839e+02, 0.000e+00, 3.422e+01
5.150e-02, -2.085e-02, 0.000e+00, 8.900e+02, 8.898e+02, 0.000e+00, -1.856e+01, 0.000e+00, -7.126e+00, 0.000e+00, 1.040e+00, 0.000e+00, 9.755e+00, -1.838e+02, 0.000e+00, 4.196e+01
5.200e-02, -2.348e-02, 0.000e+00, 8.892e+02, 8.890e+02, 0.000e+00, -2.088e+01, 0.000e+00, -6.398e+00, 0.000e+00, 1.068e+00, 0.000e+00, 9.752e+00, -1.838e+02, 0.000e+00, 4.718e+01
5.250e-02, -2.622e-02, 0.000e+00, 8.883e+02, 8.880e+02, 0.000e+00, -2.329e+01, 0.000e+00, -5.424e+00, 0.000e+00, 1.097e+00, 0.000e+00, 9.748e+00, -1.837e+02, 0.000e+00, 5.257e+01
5.300e-02, -2.868e-02, 0.000e+00, 8.872e+02, 8.868e+02, 0.000e+00, -2.545e+01, 0.000e+00, -4.212e+00, 0.000e+00, 1.124e+00, 0.000e+00, 9.745e+00, -1.836e+02, 0.000e+00, 5.739e+01
5.350e-02, -3.015e-02, 0.000e+00, 8.863e+02, 8.859e+02, 0.000e+00, -2.672e+01, 0.000e+00, -3.161e+00, 0.000e+00, 1.141e+00, 0.000e+00, 9.743e+00, -1.834e+02, 0.000e+00, 6.020e+01
5.400e-02, -3.109e-02, 0.000e+00, 8.854e+02, 8.850e+02, 0.000e+00, -2.752e+01, 0.000e+00, -2.085e+00, 0.000e+00, 1.153e+00, 0.000e+00, 9.742e+00, -1.832e+02, 0.000e+00, 6.196e+01
5.450e-02, -3.152e-02, 0.000e+00, 8.845e+02, 8.840e+02, 0.000e+00, -2.788e+01, 0.000e+00, -8.715e-01, 0.000e+00, 1.161e+00, 0.000e+00, 9.741e+00, -1.828e+02, 0.000e+00, 6.270e+01
