# Time,     alpha,      beta,     p,      q,      r,    MX,     MY,     MZ 
4.850e-02, 5.333e-03, 0.000e+00, 8.956e+02, 0.000e+00, 4.776e+00, -0.000e+00, -2.367e-01, 0.000e+00
4.900e-02, 1.608e-04, 0.000e+00, 8.946e+02, 0.000e+00, 1.439e-01, -0.000e+00, 1.482e-01, 0.000e+00
4.950e-02, -4.034e-03, 0.000e+00, 8.938e+02, 0.000e+00, -3.606e+00, -0.000e+00, 4.565e-01, 0.000e+00
5.000e-02, -8.237e-03, 0.000e+00, 8.929e+02, 0.000e+00, -7.355e+00, -0.000e+00, 7.617e-01, 0.000e+00
5.050e-02, -1.344e-02, 0.000e+00, 8.917e+02, 0.000e+00, -1.198e+01, -0.000e+00, 1.134e+00, 0.000e+00
5.100e-02, -1.697e-02, 0.000e+00, 8.909e+02, 0.000e+00, -1.512e+01, -0.000e+00, 1.382e+00, 0.000e+00
5.150e-02, -2.085e-02, 0.000e+00, 8.898e+02, 0.000e+00, -1.856e+01, -0.000e+00, 1.651e+00, 0.000e+00
5.200e-02, -2.348e-02, 0.000e+00, 8.890e+02, 0.000e+00, -2.088e+01, -0.000e+00, 1.829e+00, 0.000e+00
5.250e-02, -2.622e-02, 0.000e+00, 8.880e+02, 0.000e+00, -2.329e+01, -0.000e+00, 2.009e+00, 0.000e+00
5.300e-02, -2.868e-02, 0.000e+00, 8.868e+02, 0.000e+00, -2.545e+01, -0.000e+00, 2.163e+00, 0.000e+00
5.350e-02, -3.015e-02, 0.000e+00, 8.859e+02, 0.000e+00, -2.672e+01, -0.000e+00, 2.248e+00, 0.000e+00
5.400e-02, -3.109e-02, 0.000e+00, 8.850e+02, 0.000e+00, -2.752e+01, -0.000e+00, 2.294e+00, 0.000e+00
5.450e-02, -3.152e-02, 0.000e+00, 8.840e+02, 0.000e+00, -2.788e+01, -0.000e+00, 2.301e+00, 0.000e+00
5.500e-02, -3.119e-02, 0.000e+00, 8.829e+02, 0.000e+00, -2.755e+01, -0.000e+00, 2.246e+00, 0.000e+00
5.550e-02, -3.075e-02, 0.000e+00, 8.823e+02, 0.000e+00, -2.714e+01, -0.000e+00, 2.201e+00, 0.000e+00
5.600e-02, -2.961e-02, 0.000e+00, 8.815e+02, 0.000e+00, -2.611e+01, -0.000e+00, 2.097e+00, 0.000e+00
5.650e-02, -2.767e-02, 0.000e+00, 8.805e+02, 0.000e+00, -2.437e+01, -0.000e+00, 1.934e+00, 0.000e+00
5.700e-02, -2.519e-02, 0.000e+00, 8.796e+02, 0.000e+00, -2.216e+01, -0.000e+00, 1.735e+00, 0.000e+00
5.750e-02, -2.299e-02, 0.000e+00, 8.789e+02, 0.000e+00, -2.021e+01, -0.000e+00, 1.563e+00, 0.000e+00
5.800e-02, -1.994e-02, 0.000e+00, 8.780e+02, 0.000e+00, -1.751e+01, -0.000e+00, 1.329e+00, 0.000e+00
5.850e-02, -1.613e-02, 0.000e+00, 8.770e+02, 0.000e+00, -1.415e+01, -0.000e+00, 1.043e+00, 0.000e+00
5.900e-02, -1.278e-02, 0.000e+00, 8.762e+02, 0.000e+00, -1.120e+01, -0.000e+00, 7.947e-01, 0.000e+00
5.950e-02, -9.300e-03, 0.000e+00, 8.754e+02, 0.000e+00, -8.141e+00, -0.000e+00, 5.406e-01, 0.000e+00
6.000e-02, -5.295e-03, 0.000e+00, 8.745e+02, 0.000e+00, -4.630e+00, -0.000e+00, 2.519e-01, 0.000e+00
6.050e-02, -1.042e-03, 0.000e+00, 8.735e+02, 0.000e+00, -9.105e-01, -0.000e+00, -5.056e-02, 0.000e+00
6.100e-02, 2.517e-03, 0.000e+00, 8.727e+02, 0.000e+00, 2.196e+00, -0.000e+00, -3.005e-01, 0.000e+00
6.150e-02, 6.512e-03, 0.000e+00, 8.717e+02, 0.000e+00, 5.677e+00, -0.000e+00, -5.775e-01, 0.000e+00
6.200e-02, 9.459e-03, 0.000e+00, 8.709e+02, 0.000e+00, 8.239e+00, -0.000e+00, -7.792e-01, 0.000e+00
6.250e-02, 1.246e-02, 0.000e+00, 8.701e+02, 0.000e+00, 1.084e+01, -0.000e+00, -9.818e-01, 0.000e+00
6.300e-02, 1.571e-02, 0.000e+00, 8.691e+02, 0.000e+00, 1.366e+01, -0.000e+00, -1.198e+00, 0.000e+00
6.350e-02, 1.796e-02, 0.000e+00, 8.684e+02, 0.000e+00, 1.560e+01, -0.000e+00, -1.344e+00, 0.000e+00
6.400e-02, 2.040e-02, 0.000e+00, 8.674e+02, 0.000e+00, 1.770e+01, -0.000e+00, -1.500e+00, 0.000e+00
6.450e-02, 2.232e-02, 0.000e+00, 8.665e+02, 0.000e+00, 1.934e+01, -0.000e+00, -1.618e+00, 0.000e+00
6.500e-02, 2.402e-02, 0.000e+00, 8.654e+02, 0.000e+00, 2.079e+01, -0.000e+00, -1.717e+00, 0.000e+00
6.550e-02, 2.499e-02, 0.000e+00, 8.646e+02, 0.000e+00, 2.161e+01, -0.000e+00, -1.767e+00, 0.000e+00
6.600e-02, 2.555e-02, 0.000e+00, 8.638e+02, 0.000e+00, 2.208e+01, -0.000e+00, -1.789e+00, 0.000e+00
6.650e-02, 2.570e-02, 0.000e+00, 8.628e+02, 0.000e+00, 2.218e+01, -0.000e+00, -1.781e+00, 0.000e+00
6.700e-02, 2.519e-02, 0.000e+00, 8.617e+02, 0.000e+00, 2.171e+01, -0.000e+00, -1.721e+00, 0.000e+00
6.750e-02, 2.463e-02, 0.000e+00, 8.611e+02, 0.000e+00, 2.122e+01, -0.000e+00, -1.671e+00, 0.000e+00
6.800e-02, 2.363e-02, 0.000e+00, 8.604e+02, 0.000e+00, 2.033e+01, -0.000e+00, -1.587e+00, 0.000e+00
6.850e-02, 2.191e-02, 0.000e+00, 8.594e+02, 0.000e+00, 1.883e+01, -0.000e+00, -1.452e+00, 0.000e+00
6.900e-02, 2.047e-02, 0.000e+00, 8.588e+02, 0.000e+00, 1.758e+01, -0.000e+00, -1.343e+00, 0.000e+00
6.950e-02, 1.807e-02, 0.000e+00, 8.579e+02, 0.000e+00, 1.551e+01, -0.000e+00, -1.165e+00, 0.000e+00
7.000e-02, 1.563e-02, 0.000e+00, 8.570e+02, 0.000e+00, 1.340e+01, -0.000e+00, -9.870e-01, 0.000e+00
7.050e-02, 1.256e-02, 0.000e+00, 8.561e+02, 0.000e+00, 1.075e+01, -0.000e+00, -7.680e-01, 0.000e+00
7.100e-02, 9.864e-03, 0.000e+00, 8.553e+02, 0.000e+00, 8.437e+00, -0.000e+00, -5.784e-01, 0.000e+00
7.150e-02, 7.079e-03, 0.000e+00, 8.545e+02, 0.000e+00, 6.050e+00, -0.000e+00, -3.851e-01, 0.000e+00
7.200e-02, 4.582e-03, 0.000e+00, 8.538e+02, 0.000e+00, 3.912e+00, -0.000e+00, -2.136e-01, 0.000e+00
7.250e-02, 4.946e-04, 0.000e+00, 8.527e+02, 0.000e+00, 4.217e-01, -0.000e+00, 6.352e-02, 0.000e+00
7.300e-02, -2.426e-03, 0.000e+00, 8.519e+02, 0.000e+00, -2.067e+00, -0.000e+00, 2.588e-01, 0.000e+00
7.350e-02, -4.490e-03, 0.000e+00, 8.513e+02, 0.000e+00, -3.822e+00, -0.000e+00, 3.953e-01, 0.000e+00
7.400e-02, -7.211e-03, 0.000e+00, 8.505e+02, 0.000e+00, -6.133e+00, -0.000e+00, 5.734e-01, 0.000e+00
7.450e-02, -1.024e-02, 0.000e+00, 8.495e+02, 0.000e+00, -8.702e+00, -0.000e+00, 7.689e-01, 0.000e+00
7.500e-02, -1.283e-02, 0.000e+00, 8.486e+02, 0.000e+00, -1.088e+01, -0.000e+00, 9.323e-01, 0.000e+00
7.550e-02, -1.460e-02, 0.000e+00, 8.478e+02, 0.000e+00, -1.238e+01, -0.000e+00, 1.042e+00, 0.000e+00
7.600e-02, -1.656e-02, 0.000e+00, 8.469e+02, 0.000e+00, -1.403e+01, -0.000e+00, 1.162e+00, 0.000e+00
7.650e-02, -1.810e-02, 0.000e+00, 8.461e+02, 0.000e+00, -1.532e+01, -0.000e+00, 1.252e+00, 0.000e+00
7.700e-02, -1.951e-02, 0.000e+00, 8.451e+02, 0.000e+00, -1.649e+01, -0.000e+00, 1.330e+00, 0.000e+00
7.750e-02, -2.031e-02, 0.000e+00, 8.443e+02, 0.000e+00, -1.715e+01, -0.000e+00, 1.371e+00, 0.000e+00
7.800e-02, -2.079e-02, 0.000e+00, 8.435e+02, 0.000e+00, -1.754e+01, -0.000e+00, 1.389e+00, 0.000e+00
