# Time,     alpha,     beta,     V_inf,    u(v_body_X), v(v_body_Y), w(v_body_Z),  p,       q,         r,         gx,         gy,       gz,      FX,         FY,         FZ       
5.500e-02, 1.731e-06, 2.901e-05, 8.806e+02, 8.806e+02, 2.555e-02, 1.524e-03, 1.047e+02, -1.128e-02, -8.246e-03, -8.492e-01, -4.808e+00, 8.506e+00, -1.907e+02, -5.481e-02, -3.325e-03
5.550e-02, -6.626e-07, 3.028e-05, 8.796e+02, 8.796e+02, 2.663e-02, -5.828e-04, 1.047e+02, -1.097e-02, -7.852e-03, -8.491e-01, -4.320e+00, 8.764e+00, -1.903e+02, -5.708e-02, 1.192e-03
5.600e-02, -2.830e-06, 3.153e-05, 8.785e+02, 8.785e+02, 2.770e-02, -2.486e-03, 1.047e+02, -1.058e-02, -7.400e-03, -8.490e-01, -3.799e+00, 9.002e+00, -1.898e+02, -5.929e-02, 5.262e-03
5.650e-02, -4.532e-06, 3.262e-05, 8.775e+02, 8.775e+02, 2.863e-02, -3.977e-03, 1.047e+02, -1.016e-02, -6.944e-03, -8.489e-01, -3.307e+00, 9.194e+00, -1.894e+02, -6.122e-02, 8.442e-03
5.700e-02, -5.880e-06, 3.362e-05, 8.766e+02, 8.766e+02, 2.948e-02, -5.154e-03, 1.047e+02, -9.719e-03, -6.473e-03, -8.489e-01, -2.828e+00, 9.353e+00, -1.890e+02, -6.297e-02, 1.094e-02
5.750e-02, -6.956e-06, 3.458e-05, 8.757e+02, 8.757e+02, 3.028e-02, -6.091e-03, 1.047e+02, -9.255e-03, -5.969e-03, -8.488e-01, -2.341e+00, 9.486e+00, -1.886e+02, -6.463e-02, 1.293e-02
5.800e-02, -7.765e-06, 3.550e-05, 8.747e+02, 8.747e+02, 3.106e-02, -6.792e-03, 1.047e+02, -8.775e-03, -5.431e-03, -8.488e-01, -1.848e+00, 9.594e+00, -1.882e+02, -6.620e-02, 1.441e-02
5.850e-02, -8.317e-06, 3.638e-05, 8.738e+02, 8.738e+02, 3.179e-02, -7.268e-03, 1.047e+02, -8.291e-03, -4.859e-03, -8.487e-01, -1.351e+00, 9.677e+00, -1.878e+02, -6.770e-02, 1.540e-02
5.900e-02, -8.627e-06, 3.723e-05, 8.729e+02, 8.729e+02, 3.249e-02, -7.530e-03, 1.047e+02, -7.811e-03, -4.257e-03, -8.487e-01, -8.491e-01, 9.734e+00, -1.874e+02, -6.912e-02, 1.594e-02
5.950e-02, -8.713e-06, 3.799e-05, 8.720e+02, 8.720e+02, 3.313e-02, -7.598e-03, 1.047e+02, -7.368e-03, -3.656e-03, -8.487e-01, -3.705e-01, 9.764e+00, -1.870e+02, -7.040e-02, 1.607e-02
6.000e-02, -8.619e-06, 3.872e-05, 8.711e+02, 8.711e+02, 3.373e-02, -7.508e-03, 1.047e+02, -6.946e-03, -3.033e-03, -8.486e-01, 1.064e-01, 9.770e+00, -1.866e+02, -7.160e-02, 1.586e-02
6.050e-02, -8.360e-06, 3.942e-05, 8.702e+02, 8.702e+02, 3.430e-02, -7.276e-03, 1.047e+02, -6.541e-03, -2.371e-03, -8.486e-01, 5.935e-01, 9.753e+00, -1.863e+02, -7.275e-02, 1.535e-02
6.100e-02, -7.955e-06, 4.009e-05, 8.693e+02, 8.693e+02, 3.485e-02, -6.916e-03, 1.047e+02, -6.161e-03, -1.674e-03, -8.486e-01, 1.088e+00, 9.710e+00, -1.859e+02, -7.383e-02, 1.457e-02
6.150e-02, -7.430e-06, 4.071e-05, 8.684e+02, 8.684e+02, 3.535e-02, -6.452e-03, 1.047e+02, -5.814e-03, -9.474e-04, -8.485e-01, 1.585e+00, 9.641e+00, -1.855e+02, -7.482e-02, 1.358e-02
6.200e-02, -6.815e-06, 4.129e-05, 8.675e+02, 8.675e+02, 3.582e-02, -5.912e-03, 1.047e+02, -5.506e-03, -1.948e-04, -8.485e-01, 2.083e+00, 9.546e+00, -1.851e+02, -7.571e-02, 1.242e-02
6.250e-02, -6.144e-06, 4.180e-05, 8.666e+02, 8.666e+02, 3.622e-02, -5.324e-03, 1.047e+02, -5.241e-03, 5.803e-04, -8.485e-01, 2.579e+00, 9.424e+00, -1.847e+02, -7.649e-02, 1.116e-02
6.300e-02, -5.450e-06, 4.224e-05, 8.656e+02, 8.656e+02, 3.657e-02, -4.718e-03, 1.047e+02, -5.021e-03, 1.375e-03, -8.484e-01, 3.072e+00, 9.275e+00, -1.843e+02, -7.714e-02, 9.872e-03
6.350e-02, -4.769e-06, 4.261e-05, 8.647e+02, 8.647e+02, 3.684e-02, -4.124e-03, 1.047e+02, -4.847e-03, 2.185e-03, -8.484e-01, 3.560e+00, 9.099e+00, -1.839e+02, -7.763e-02, 8.608e-03
6.400e-02, -4.134e-06, 4.288e-05, 8.638e+02, 8.638e+02, 3.704e-02, -3.571e-03, 1.047e+02, -4.718e-03, 3.008e-03, -8.484e-01, 4.041e+00, 8.896e+00, -1.835e+02, -7.795e-02, 7.436e-03
6.450e-02, -3.581e-06, 4.304e-05, 8.628e+02, 8.628e+02, 3.714e-02, -3.090e-03, 1.047e+02, -4.634e-03, 3.841e-03, -8.484e-01, 4.516e+00, 8.664e+00, -1.831e+02, -7.807e-02, 6.415e-03
6.500e-02, -3.141e-06, 4.308e-05, 8.619e+02, 8.619e+02, 3.713e-02, -2.707e-03, 1.047e+02, -4.589e-03, 4.682e-03, -8.483e-01, 4.982e+00, 8.405e+00, -1.827e+02, -7.798e-02, 5.604e-03
6.550e-02, -2.846e-06, 4.299e-05, 8.609e+02, 8.609e+02, 3.701e-02, -2.450e-03, 1.047e+02, -4.582e-03, 5.528e-03, -8.483e-01, 5.440e+00, 8.116e+00, -1.823e+02, -7.763e-02, 5.059e-03
6.600e-02, -2.728e-06, 4.274e-05, 8.599e+02, 8.599e+02, 3.675e-02, -2.346e-03, 1.047e+02, -4.607e-03, 6.380e-03, -8.482e-01, 5.891e+00, 7.795e+00, -1.819e+02, -7.700e-02, 4.836e-03
6.650e-02, -2.819e-06, 4.230e-05, 8.589e+02, 8.589e+02, 3.634e-02, -2.421e-03, 1.047e+02, -4.656e-03, 7.229e-03, -8.482e-01, 6.330e+00, 7.443e+00, -1.814e+02, -7.604e-02, 4.989e-03
6.700e-02, -3.105e-06, 4.174e-05, 8.580e+02, 8.580e+02, 3.581e-02, -2.664e-03, 1.047e+02, -4.717e-03, 7.992e-03, -8.482e-01, 6.716e+00, 7.096e+00, -1.811e+02, -7.487e-02, 5.492e-03
6.750e-02, -3.592e-06, 4.101e-05, 8.571e+02, 8.571e+02, 3.515e-02, -3.079e-03, 1.047e+02, -4.784e-03, 8.732e-03, -8.481e-01, 7.084e+00, 6.729e+00, -1.807e+02, -7.340e-02, 6.353e-03
6.800e-02, -4.283e-06, 4.010e-05, 8.562e+02, 8.562e+02, 3.433e-02, -3.667e-03, 1.047e+02, -4.850e-03, 9.445e-03, -8.481e-01, 7.431e+00, 6.343e+00, -1.803e+02, -7.162e-02, 7.575e-03
6.850e-02, -5.175e-06, 3.901e-05, 8.552e+02, 8.552e+02, 3.336e-02, -4.426e-03, 1.047e+02, -4.906e-03, 1.013e-02, -8.480e-01, 7.758e+00, 5.939e+00, -1.799e+02, -6.952e-02, 9.150e-03
6.900e-02, -6.262e-06, 3.773e-05, 8.543e+02, 8.543e+02, 3.223e-02, -5.350e-03, 1.047e+02, -4.947e-03, 1.078e-02, -8.479e-01, 8.063e+00, 5.518e+00, -1.795e+02, -6.710e-02, 1.107e-02
6.950e-02, -7.531e-06, 3.626e-05, 8.534e+02, 8.534e+02, 3.094e-02, -6.427e-03, 1.047e+02, -4.964e-03, 1.139e-02, -8.479e-01, 8.345e+00, 5.081e+00, -1.791e+02, -6.435e-02, 1.330e-02
7.000e-02, -8.795e-06, 3.480e-05, 8.526e+02, 8.526e+02, 2.967e-02, -7.499e-03, 1.047e+02, -4.954e-03, 1.189e-02, -8.478e-01, 8.575e+00, 4.682e+00, -1.788e+02, -6.165e-02, 1.551e-02
7.050e-02, -1.020e-05, 3.316e-05, 8.518e+02, 8.518e+02, 2.824e-02, -8.691e-03, 1.047e+02, -4.916e-03, 1.238e-02, -8.478e-01, 8.790e+00, 4.265e+00, -1.784e+02, -5.863e-02, 1.797e-02
7.100e-02, -1.176e-05, 3.131e-05, 8.509e+02, 8.509e+02, 2.664e-02, -1.001e-02, 1.047e+02, -4.841e-03, 1.283e-02, -8.477e-01, 8.990e+00, 3.826e+00, -1.781e+02, -5.526e-02, 2.069e-02
7.150e-02, -1.344e-05, 2.927e-05, 8.501e+02, 8.501e+02, 2.488e-02, -1.143e-02, 1.047e+02, -4.726e-03, 1.325e-02, -8.476e-01, 9.171e+00, 3.369e+00, -1.778e+02, -5.154e-02, 2.360e-02
7.200e-02, -1.522e-05, 2.703e-05, 8.492e+02, 8.492e+02, 2.296e-02, -1.292e-02, 1.047e+02, -4.566e-03, 1.364e-02, -8.475e-01, 9.331e+00, 2.897e+00, -1.775e+02, -4.750e-02, 2.667e-02
7.250e-02, -1.706e-05, 2.462e-05, 8.484e+02, 8.484e+02, 2.089e-02, -1.447e-02, 1.047e+02, -4.356e-03, 1.398e-02, -8.475e-01, 9.468e+00, 2.412e+00, -1.772e+02, -4.315e-02, 2.983e-02
7.300e-02, -1.894e-05, 2.203e-05, 8.475e+02, 8.475e+02, 1.867e-02, -1.605e-02, 1.047e+02, -4.093e-03, 1.427e-02, -8.474e-01, 9.580e+00, 1.917e+00, -1.770e+02, -3.853e-02, 3.304e-02
7.350e-02, -2.082e-05, 1.928e-05, 8.466e+02, 8.466e+02, 1.632e-02, -1.763e-02, 1.047e+02, -3.777e-03, 1.451e-02, -8.473e-01, 9.667e+00, 1.413e+00, -1.767e+02, -3.364e-02, 3.625e-02
7.400e-02, -2.268e-05, 1.638e-05, 8.457e+02, 8.457e+02, 1.385e-02, -1.918e-02, 1.047e+02, -3.406e-03, 1.471e-02, -8.472e-01, 9.728e+00, 9.013e-01, -1.764e+02, -2.851e-02, 3.940e-02
7.450e-02, -2.449e-05, 1.334e-05, 8.448e+02, 8.448e+02, 1.127e-02, -2.069e-02, 1.047e+02, -2.980e-03, 1.485e-02, -8.472e-01, 9.762e+00, 3.833e-01, -1.761e+02, -2.317e-02, 4.244e-02
7.500e-02, -2.621e-05, 1.017e-05, 8.439e+02, 8.439e+02, 8.579e-03, -2.212e-02, 1.047e+02, -2.499e-03, 1.493e-02, -8.471e-01, 9.769e+00, -1.398e-01, -1.758e+02, -1.763e-02, 4.531e-02
7.550e-02, -2.781e-05, 6.882e-06, 8.430e+02, 8.430e+02, 5.802e-03, -2.344e-02, 1.047e+02, -1.966e-03, 1.496e-02, -8.470e-01, 9.747e+00, -6.669e-01, -1.755e+02, -1.192e-02, 4.796e-02
7.600e-02, -2.926e-05, 3.526e-06, 8.421e+02, 8.421e+02, 2.969e-03, -2.464e-02, 1.047e+02, -1.386e-03, 1.494e-02, -8.469e-01, 9.696e+00, -1.193e+00, -1.753e+02, -6.120e-03, 5.034e-02
7.650e-02, -3.054e-05, 8.186e-08, 8.412e+02, 8.412e+02, 6.886e-05, -2.569e-02, 1.047e+02, -7.591e-04, 1.486e-02, -8.468e-01, 9.617e+00, -1.721e+00, -1.750e+02, -1.959e-04, 5.241e-02
7.700e-02, -3.158e-05, -3.282e-06, 8.403e+02, 8.403e+02, -2.758e-03, -2.653e-02, 1.047e+02, -1.171e-04, 1.473e-02, -8.467e-01, 9.512e+00, -2.229e+00, -1.747e+02, 5.561e-03, 5.406e-02
7.750e-02, -3.239e-05, -6.587e-06, 8.394e+02, 8.394e+02, -5.529e-03, -2.719e-02, 1.047e+02, 5.393e-04, 1.455e-02, -8.467e-01, 9.383e+00, -2.720e+00, -1.744e+02, 1.119e-02, 5.532e-02
7.800e-02, -3.298e-05, -9.896e-06, 8.385e+02, 8.385e+02, -8.298e-03, -2.766e-02, 1.047e+02, 1.220e-03, 1.432e-02, -8.466e-01, 9.228e+00, -3.207e+00, -1.741e+02, 1.680e-02, 5.620e-02
7.850e-02, -3.335e-05, -1.319e-05, 8.377e+02, 8.377e+02, -1.105e-02, -2.794e-02, 1.047e+02, 1.920e-03, 1.405e-02, -8.465e-01, 9.046e+00, -3.688e+00, -1.739e+02, 2.235e-02, 5.669e-02
7.900e-02, -3.348e-05, -1.644e-05, 8.368e+02, 8.368e+02, -1.376e-02, -2.801e-02, 1.047e+02, 2.631e-03, 1.373e-02, -8.465e-01, 8.839e+00, -4.161e+00, -1.736e+02, 2.781e-02, 5.677e-02
7.950e-02, -3.336e-05, -1.964e-05, 8.359e+02, 8.359e+02, -1.642e-02, -2.789e-02, 1.047e+02, 3.347e-03, 1.337e-02, -8.464e-01, 8.605e+00, -4.626e+00, -1.733e+02, 3.315e-02, 5.643e-02
8.000e-02, -3.299e-05, -2.277e-05, 8.350e+02, 8.350e+02, -1.901e-02, -2.755e-02, 1.047e+02, 4.061e-03, 1.296e-02, -8.463e-01, 8.345e+00, -5.079e+00, -1.730e+02, 3.834e-02, 5.567e-02
8.050e-02, -3.237e-05, -2.581e-05, 8.341e+02, 8.341e+02, -2.153e-02, -2.700e-02, 1.047e+02, 4.768e-03, 1.251e-02, -8.462e-01, 8.059e+00, -5.522e+00, -1.727e+02, 4.335e-02, 5.450e-02
8.100e-02, -3.151e-05, -2.874e-05, 8.332e+02, 8.332e+02, -2.394e-02, -2.625e-02, 1.047e+02, 5.461e-03, 1.202e-02, -8.462e-01, 7.747e+00, -5.952e+00, -1.725e+02, 4.815e-02, 5.291e-02
8.150e-02, -3.041e-05, -3.151e-05, 8.323e+02, 8.323e+02, -2.622e-02, -2.531e-02, 1.047e+02, 6.123e-03, 1.150e-02, -8.461e-01, 7.414e+00, -6.362e+00, -1.722e+02, 5.267e-02, 5.095e-02
8.200e-02, -2.920e-05, -3.394e-05, 8.315e+02, 8.315e+02, -2.822e-02, -2.428e-02, 1.047e+02, 6.710e-03, 1.099e-02, -8.460e-01, 7.084e+00, -6.726e+00, -1.719e+02, 5.660e-02, 4.881e-02
8.250e-02, -2.787e-05, -3.615e-05, 8.307e+02, 8.307e+02, -3.003e-02, -2.315e-02, 1.047e+02, 7.245e-03, 1.047e-02, -8.460e-01, 6.749e+00, -7.062e+00, -1.717e+02, 6.016e-02, 4.649e-02
8.300e-02, -2.636e-05, -3.826e-05, 8.299e+02, 8.299e+02, -3.175e-02, -2.188e-02, 1.047e+02, 7.757e-03, 9.915e-03, -8.459e-01, 6.391e+00, -7.388e+00, -1.714e+02, 6.352e-02, 4.388e-02
8.350e-02, -2.469e-05, -4.024e-05, 8.291e+02, 8.291e+02, -3.336e-02, -2.047e-02, 1.047e+02, 8.237e-03, 9.332e-03, -8.459e-01, 6.011e+00, -7.701e+00, -1.712e+02, 6.666e-02, 4.101e-02
8.400e-02, -2.288e-05, -4.207e-05, 8.282e+02, 8.282e+02, -3.484e-02, -1.895e-02, 1.047e+02, 8.678e-03, 8.725e-03, -8.458e-01, 5.611e+00, -7.996e+00, -1.709e+02, 6.953e-02, 3.792e-02
8.450e-02, -2.095e-05, -4.374e-05, 8.274e+02, 8.274e+02, -3.619e-02, -1.734e-02, 1.047e+02, 9.076e-03, 8.094e-03, -8.457e-01, 5.193e+00, -8.274e+00, -1.706e+02, 7.213e-02, 3.464e-02
8.500e-02, -1.892e-05, -4.525e-05, 8.266e+02, 8.266e+02, -3.740e-02, -1.564e-02, 1.047e+02, 9.427e-03, 7.443e-03, -8.457e-01, 4.758e+00, -8.532e+00, -1.704e+02, 7.444e-02, 3.121e-02
8.550e-02, -1.681e-05, -4.658e-05, 8.257e+02, 8.257e+02, -3.846e-02, -1.388e-02, 1.047e+02, 9.730e-03, 6.775e-03, -8.456e-01, 4.306e+00, -8.768e+00, -1.701e+02, 7.644e-02, 2.767e-02
8.600e-02, -1.464e-05, -4.774e-05, 8.249e+02, 8.249e+02, -3.938e-02, -1.207e-02, 1.047e+02, 9.981e-03, 6.091e-03, -8.456e-01, 3.840e+00, -8.982e+00, -1.698e+02, 7.815e-02, 2.406e-02
8.650e-02, -1.243e-05, -4.872e-05, 8.240e+02, 8.240e+02, -4.014e-02, -1.025e-02, 1.047e+02, 1.018e-02, 5.393e-03, -8.455e-01, 3.360e+00, -9.173e+00, -1.696e+02, 7.956e-02, 2.040e-02
8.700e-02, -1.021e-05, -4.952e-05, 8.231e+02, 8.231e+02, -4.076e-02, -8.408e-03, 1.047e+02, 1.033e-02, 4.683e-03, -8.454e-01, 2.866e+00, -9.339e+00, -1.693e+02, 8.067e-02, 1.673e-02
8.750e-02, -8.000e-06, -5.014e-05, 8.223e+02, 8.223e+02, -4.123e-02, -6.578e-03, 1.047e+02, 1.042e-02, 3.963e-03, -8.454e-01, 2.361e+00, -9.479e+00, -1.690e+02, 8.148e-02, 1.309e-02
8.800e-02, -5.875e-06, -5.058e-05, 8.214e+02, 8.214e+02, -4.155e-02, -4.826e-03, 1.047e+02, 1.046e-02, 3.255e-03, -8.453e-01, 1.860e+00, -9.590e+00, -1.687e+02, 8.199e-02, 9.615e-03
8.850e-02, -3.842e-06, -5.085e-05, 8.206e+02, 8.206e+02, -4.173e-02, -3.153e-03, 1.047e+02, 1.045e-02, 2.559e-03, -8.453e-01, 1.362e+00, -9.673e+00, -1.685e+02, 8.224e-02, 6.305e-03
8.900e-02, -1.878e-06, -5.098e-05, 8.198e+02, 8.198e+02, -4.179e-02, -1.540e-03, 1.047e+02, 1.040e-02, 1.863e-03, -8.452e-01, 8.613e-01, -9.731e+00, -1.682e+02, 8.225e-02, 3.121e-03
8.950e-02, 4.768e-09, -5.097e-05, 8.189e+02, 8.189e+02, -4.174e-02, 3.904e-06, 1.047e+02, 1.031e-02, 1.170e-03, -8.452e-01, 3.579e-01, -9.762e+00, -1.680e+02, 8.203e-02, 8.229e-05
9.000e-02, 1.797e-06, -5.082e-05, 8.181e+02, 8.181e+02, -4.158e-02, 1.470e-03, 1.047e+02, 1.018e-02, 4.793e-04, -8.451e-01, -1.466e-01, -9.767e+00, -1.677e+02, 8.160e-02, -2.796e-03
9.050e-02, 3.490e-06, -5.055e-05, 8.173e+02, 8.173e+02, -4.131e-02, 2.853e-03, 1.047e+02, 1.002e-02, -2.063e-04, -8.451e-01, -6.508e-01, -9.747e+00, -1.674e+02, 8.098e-02, -5.502e-03
9.100e-02, 5.119e-06, -5.016e-05, 8.164e+02, 8.164e+02, -4.095e-02, 4.179e-03, 1.047e+02, 9.824e-03, -9.030e-04, -8.450e-01, -1.166e+00, -9.699e+00, -1.672e+02, 8.015e-02, -8.090e-03
9.150e-02, 6.634e-06, -4.965e-05, 8.156e+02, 8.156e+02, -4.050e-02, 5.411e-03, 1.047e+02, 9.597e-03, -1.593e-03, -8.450e-01, -1.678e+00, -9.623e+00, -1.669e+02, 7.915e-02, -1.049e-02
9.200e-02, 8.035e-06, -4.905e-05, 8.147e+02, 8.147e+02, -3.996e-02, 6.547e-03, 1.047e+02, 9.344e-03, -2.273e-03, -8.449e-01, -2.186e+00, -9.521e+00, -1.666e+02, 7.800e-02, -1.269e-02
9.250e-02, 9.323e-06, -4.835e-05, 8.139e+02, 8.139e+02, -3.935e-02, 7.588e-03, 1.047e+02, 9.071e-03, -2.945e-03, -8.449e-01, -2.688e+00, -9.391e+00, -1.664e+02, 7.670e-02, -1.470e-02
9.300e-02, 1.050e-05, -4.757e-05, 8.131e+02, 8.131e+02, -3.868e-02, 8.537e-03, 1.047e+02, 8.779e-03, -3.605e-03, -8.448e-01, -3.182e+00, -9.236e+00, -1.661e+02, 7.528e-02, -1.653e-02
9.350e-02, 1.157e-05, -4.671e-05, 8.122e+02, 8.122e+02, -3.794e-02, 9.399e-03, 1.047e+02, 8.473e-03, -4.254e-03, -8.448e-01, -3.667e+00, -9.054e+00, -1.658e+02, 7.374e-02, -1.818e-02
9.400e-02, 1.255e-05, -4.579e-05, 8.114e+02, 8.114e+02, -3.715e-02, 1.018e-02, 1.047e+02, 8.156e-03, -4.890e-03, -8.447e-01, -4.142e+00, -8.847e+00, -1.656e+02, 7.210e-02, -1.967e-02
9.450e-02, 1.343e-05, -4.479e-05, 8.105e+02, 8.105e+02, -3.631e-02, 1.088e-02, 1.047e+02, 7.830e-03, -5.513e-03, -8.447e-01, -4.605e+00, -8.615e+00, -1.653e+02, 7.037e-02, -2.101e-02
9.500e-02, 1.423e-05, -4.375e-05, 8.097e+02, 8.097e+02, -3.542e-02, 1.152e-02, 1.047e+02, 7.498e-03, -6.121e-03, -8.446e-01, -5.056e+00, -8.358e+00, -1.650e+02, 6.855e-02, -2.222e-02
9.550e-02, 1.496e-05, -4.264e-05, 8.089e+02, 8.089e+02, -3.449e-02, 1.210e-02, 1.047e+02, 7.161e-03, -6.715e-03, -8.446e-01, -5.493e+00, -8.078e+00, -1.648e+02, 6.666e-02, -2.331e-02
9.600e-02, 1.564e-05, -4.149e-05, 8.080e+02, 8.080e+02, -3.352e-02, 1.263e-02, 1.047e+02, 6.823e-03, -7.292e-03, -8.445e-01, -5.914e+00, -7.775e+00, -1.645e+02, 6.469e-02, -2.430e-02
9.650e-02, 1.626e-05, -4.028e-05, 8.072e+02, 8.072e+02, -3.251e-02, 1.313e-02, 1.047e+02, 6.483e-03, -7.853e-03, -8.445e-01, -6.318e+00, -7.450e+00, -1.643e+02, 6.266e-02, -2.521e-02
9.700e-02, 1.685e-05, -3.903e-05, 8.063e+02, 8.063e+02, -3.147e-02, 1.359e-02, 1.047e+02, 6.142e-03, -8.397e-03, -8.444e-01, -6.705e+00, -7.104e+00, -1.640e+02, 6.056e-02, -2.607e-02
9.750e-02, 1.741e-05, -3.772e-05, 8.055e+02, 8.055e+02, -3.039e-02, 1.402e-02, 1.047e+02, 5.802e-03, -8.922e-03, -8.444e-01, -7.073e+00, -6.737e+00, -1.637e+02, 5.840e-02, -2.687e-02
9.800e-02, 1.796e-05, -3.637e-05, 8.047e+02, 8.047e+02, -2.927e-02, 1.445e-02, 1.047e+02, 5.463e-03, -9.428e-03, -8.443e-01, -7.421e+00, -6.352e+00, -1.635e+02, 5.617e-02, -2.766e-02
9.850e-02, 1.850e-05, -3.497e-05, 8.039e+02, 8.039e+02, -2.811e-02, 1.487e-02, 1.047e+02, 5.123e-03, -9.915e-03, -8.442e-01, -7.748e+00, -5.948e+00, -1.632e+02, 5.387e-02, -2.842e-02
9.900e-02, 1.905e-05, -3.351e-05, 8.030e+02, 8.030e+02, -2.691e-02, 1.530e-02, 1.047e+02, 4.784e-03, -1.038e-02, -8.442e-01, -8.054e+00, -5.528e+00, -1.629e+02, 5.150e-02, -2.920e-02
9.950e-02, 1.961e-05, -3.200e-05, 8.022e+02, 8.022e+02, -2.567e-02, 1.573e-02, 1.047e+02, 4.444e-03, -1.083e-02, -8.441e-01, -8.336e+00, -5.091e+00, -1.627e+02, 4.906e-02, -2.998e-02
1.000e-01, 2.018e-05, -3.042e-05, 8.014e+02, 8.014e+02, -2.438e-02, 1.617e-02, 1.047e+02, 4.101e-03, -1.125e-02, -8.441e-01, -8.596e+00, -4.640e+00, -1.624e+02, 4.653e-02, -3.079e-02
1.005e-01, 2.078e-05, -2.879e-05, 8.005e+02, 8.005e+02, -2.304e-02, 1.664e-02, 1.047e+02, 3.756e-03, -1.165e-02, -8.440e-01, -8.831e+00, -4.175e+00, -1.622e+02, 4.392e-02, -3.163e-02
1.010e-01, 2.140e-05, -2.708e-05, 7.997e+02, 7.997e+02, -2.166e-02, 1.712e-02, 1.047e+02, 3.406e-03, -1.202e-02, -8.439e-01, -9.040e+00, -3.699e+00, -1.619e+02, 4.122e-02, -3.251e-02
1.015e-01, 2.206e-05, -2.530e-05, 7.989e+02, 7.989e+02, -2.021e-02, 1.762e-02, 1.047e+02, 3.051e-03, -1.237e-02, -8.439e-01, -9.225e+00, -3.212e+00, -1.616e+02, 3.842e-02, -3.342e-02
1.020e-01, 2.274e-05, -2.345e-05, 7.981e+02, 7.981e+02, -1.871e-02, 1.814e-02, 1.047e+02, 2.689e-03, -1.269e-02, -8.438e-01, -9.383e+00, -2.715e+00, -1.614e+02, 3.552e-02, -3.437e-02
1.025e-01, 2.344e-05, -2.151e-05, 7.972e+02, 7.972e+02, -1.715e-02, 1.869e-02, 1.047e+02, 2.318e-03, -1.299e-02, -8.437e-01, -9.514e+00, -2.210e+00, -1.611e+02, 3.251e-02, -3.535e-02
1.030e-01, 2.416e-05, -1.949e-05, 7.964e+02, 7.964e+02, -1.552e-02, 1.925e-02, 1.047e+02, 1.937e-03, -1.326e-02, -8.436e-01, -9.619e+00, -1.698e+00, -1.609e+02, 2.939e-02, -3.636e-02
1.035e-01, 2.491e-05, -1.738e-05, 7.956e+02, 7.956e+02, -1.383e-02, 1.981e-02, 1.047e+02, 1.545e-03, -1.349e-02, -8.436e-01, -9.696e+00, -1.182e+00, -1.606e+02, 2.616e-02, -3.738e-02
1.040e-01, 2.565e-05, -1.519e-05, 7.948e+02, 7.948e+02, -1.207e-02, 2.039e-02, 1.047e+02, 1.141e-03, -1.370e-02, -8.435e-01, -9.745e+00, -6.612e-01, -1.604e+02, 2.280e-02, -3.842e-02
1.045e-01, 2.640e-05, -1.290e-05, 7.940e+02, 7.940e+02, -1.024e-02, 2.096e-02, 1.047e+02, 7.242e-04, -1.388e-02, -8.434e-01, -9.766e+00, -1.383e-01, -1.601e+02, 1.933e-02, -3.945e-02
1.050e-01, 2.714e-05, -1.052e-05, 7.931e+02, 7.931e+02, -8.344e-03, 2.153e-02, 1.047e+02, 2.941e-04, -1.402e-02, -8.433e-01, -9.760e+00, 3.853e-01, -1.598e+02, 1.573e-02, -4.045e-02
1.055e-01, 2.794e-05, -7.777e-06, 7.922e+02, 7.922e+02, -6.162e-03, 2.213e-02, 1.047e+02, -1.982e-04, -1.414e-02, -8.433e-01, -9.720e+00, 9.644e-01, -1.596e+02, 1.161e-02, -4.153e-02
1.060e-01, 2.848e-05, -5.736e-06, 7.916e+02, 7.916e+02, -4.541e-03, 2.254e-02, 1.047e+02, -5.625e-04, -1.420e-02, -8.432e-01, -9.669e+00, 1.379e+00, -1.594e+02, 8.562e-03, -4.226e-02
1.065e-01, 2.909e-05, -3.247e-06, 7.908e+02, 7.908e+02, -2.567e-03, 2.300e-02, 1.047e+02, -1.005e-03, -1.424e-02, -8.431e-01, -9.587e+00, 1.867e+00, -1.591e+02, 4.857e-03, -4.307e-02
1.070e-01, 2.965e-05, -6.531e-07, 7.900e+02, 7.900e+02, -5.160e-04, 2.343e-02, 1.047e+02, -1.463e-03, -1.425e-02, -8.430e-01, -9.479e+00, 2.356e+00, -1.589e+02, 1.015e-03, -4.380e-02
1.075e-01, 3.016e-05, 2.040e-06, 7.892e+02, 7.892e+02, 1.610e-03, 2.380e-02, 1.047e+02, -1.937e-03, -1.423e-02, -8.430e-01, -9.344e+00, 2.844e+00, -1.586e+02, -2.955e-03, -4.445e-02
1.080e-01, 3.059e-05, 4.827e-06, 7.884e+02, 7.884e+02, 3.806e-03, 2.412e-02, 1.047e+02, -2.425e-03, -1.416e-02, -8.429e-01, -9.182e+00, 3.328e+00, -1.584e+02, -7.046e-03, -4.499e-02
1.085e-01, 3.093e-05, 7.652e-06, 7.877e+02, 7.877e+02, 6.027e-03, 2.437e-02, 1.047e+02, -2.916e-03, -1.407e-02, -8.428e-01, -8.997e+00, 3.800e+00, -1.581e+02, -1.117e-02, -4.538e-02
1.090e-01, 3.117e-05, 1.050e-05, 7.869e+02, 7.869e+02, 8.260e-03, 2.453e-02, 1.047e+02, -3.407e-03, -1.394e-02, -8.428e-01, -8.791e+00, 4.256e+00, -1.579e+02, -1.531e-02, -4.563e-02
